index,lat,lon
17287,33.729409999999994,-84.46568
17288,33.80106,-84.46803
17290,33.754290000000005,-84.3675
17291,33.77665,-84.45405
17292,33.70064,-84.36061
17293,33.666990000000006,-84.39057
17294,33.76061,-84.34069000000001
17296,33.73805,-84.41443000000001
17297,33.78754,-84.47667
17298,33.70176,-84.48249
17299,33.76812,-84.40942
17300,33.68714,-84.36171999999999
17301,33.77455,-84.49013000000001
17302,33.7084,-84.39779
17303,33.77006,-84.4347
17304,33.73462,-84.44195
17305,33.7014,-84.37593000000001
17306,33.80274,-84.4686
17307,33.7018,-84.37603
17308,33.70151,-84.37599
17309,33.728770000000004,-84.38189
17310,33.72827,-84.37949
17311,33.771029999999996,-84.47046999999999
17312,33.71468,-84.38135
17313,33.777359999999994,-84.51083
17314,33.74174,-84.43036
17315,33.73087,-84.44487
17316,33.70987,-84.53448
17318,33.816,-84.40813
17319,33.76662,-84.37908
17320,33.739470000000004,-84.44418
17322,33.87287,-84.37595999999999
17323,33.72188,-84.43626
17326,33.725640000000006,-84.53451
17327,33.75399,-84.3523
17329,33.79987,-84.40818
17332,33.72289,-84.33038
17334,33.732820000000004,-84.44026
17335,33.720690000000005,-84.4392
17336,33.6931,-84.39383000000001
17340,33.7844,-84.36754
17341,33.74666,-84.40269
17344,33.74024,-84.33729
17345,33.65927,-84.35692
17347,33.69936,-84.5281
17348,33.84735,-84.41551
17349,33.78556,-84.47604
17351,33.753640000000004,-84.33057
17353,33.74176,-84.36446
17354,33.72435,-84.40371
17356,33.779720000000005,-84.38401
17357,33.70625,-84.45359
17358,33.70101,-84.4661
17359,33.80992,-84.36752
17360,33.75074,-84.45848000000001
17362,33.742129999999996,-84.42329000000001
17363,33.73063,-84.37339
17364,33.81322,-84.36026
17365,33.68352,-84.4915
17367,33.69809,-84.48892
17369,33.80885,-84.36401
17370,33.858470000000004,-84.38110999999999
17371,33.71865,-84.4339
17373,33.73717,-84.35528000000001
17374,33.67159,-84.39064
17375,33.75508,-84.45825
17376,33.77414,-84.45100000000001
17379,33.73945,-84.44169000000001
17382,33.73036,-84.44538
17383,33.72477,-84.38939
17384,33.78457,-84.45351
17390,33.79182,-84.43697
17391,33.745740000000005,-84.42509
17392,33.76167,-84.42385999999999
17395,33.75719,-84.45791
17397,33.86179,-84.38127
17398,33.76572,-84.39468000000001
17402,33.78553,-84.38604000000001
17403,33.78325,-84.38462
17412,33.7889,-84.42636
17414,33.77659,-84.35947
17415,33.784729999999996,-84.35639
17417,33.83064,-84.35464
17418,33.78779,-84.35293
17419,33.77682,-84.38147
17422,33.77655,-84.38478
17423,33.656240000000004,-84.51005
17424,33.7568,-84.40462
17425,33.79785,-84.36856
17442,33.74207,-84.43348
17444,33.77838,-84.35273000000001
17449,33.67022,-84.50457
17450,33.751329999999996,-84.39985
17454,33.78434,-84.38803
17463,33.72206,-84.45146
17464,33.74258,-84.44176
17465,33.732040000000005,-84.34923
17467,33.71503,-84.41164
17473,33.718579999999996,-84.42022
17475,33.716359999999995,-84.41163
17476,33.75734,-84.50879
17477,33.76685,-84.3853
17478,33.75969,-84.38606
17483,33.72667,-84.40173
17486,33.75745,-84.4112
17489,33.76365,-84.43749
17490,33.71647,-84.37209
17492,33.81718,-84.44337
17499,33.811890000000005,-84.47194
17500,33.75444,-84.33953000000001
17502,33.75155,-84.47659
17503,33.72927,-84.37026
17504,33.775859999999994,-84.45111999999999
17505,33.76961,-84.39373
17506,33.72153,-84.43061
17507,33.72404,-84.40041
17515,33.72267,-84.43319
17517,33.77207,-84.36779
17521,33.79075,-84.49316999999999
17523,33.73342,-84.36618
17524,33.73356,-84.53581
17525,33.73503,-84.37819
17530,33.74532,-84.41819
17534,33.74556,-84.36765
17537,33.70516,-84.40763000000001
17538,33.819790000000005,-84.36289000000001
17541,33.7821,-84.40375999999999
17544,33.77003,-84.41842
17546,33.78537,-84.49029
17548,33.73668,-84.39572
17550,33.72647,-84.37958
17555,33.74588,-84.36655999999999
17558,33.7223,-84.43217
17559,33.68103,-84.50813000000001
17561,33.76808,-84.40215
17564,33.75249,-84.39132
17565,33.772009999999995,-84.33310999999999
17566,33.73296,-84.43809
17567,33.69174,-84.52658000000001
17568,33.73488,-84.38064
17569,33.80685,-84.46943
17570,33.73601,-84.4316
17571,33.706579999999995,-84.44903000000001
17572,33.722390000000004,-84.46313
17573,33.68274,-84.50456
17575,33.701409999999996,-84.4798
17577,33.65893,-84.37059
17578,33.77519,-84.46861
17579,33.73984,-84.34733
17580,33.751979999999996,-84.42198
17581,33.781690000000005,-84.37706
17585,33.72586,-84.38365
17591,33.74958,-84.39735999999999
17604,33.76993,-84.37183
17605,33.84935,-84.35929
17606,33.81831,-84.44881
17607,33.85691,-84.34949
17609,33.76303,-84.36225
17610,33.718270000000004,-84.40785
17613,33.793209999999995,-84.39692
17614,33.85132,-84.36296999999999
17622,33.80393,-84.36739
17623,33.77922,-84.37618
17625,33.749829999999996,-84.3912
17626,33.752720000000004,-84.51876999999999
17630,33.75057,-84.42025
17631,33.75327,-84.41490999999999
17632,33.79241,-84.37875
17634,33.830709999999996,-84.43798000000001
17635,33.816990000000004,-84.35265
17636,33.67305,-84.51549
17640,33.70919,-84.38426
17642,33.74492,-84.36578
17643,33.790729999999996,-84.37535
17644,33.698190000000004,-84.49725
17647,33.70858,-84.39835
17648,33.7545,-84.49387
17650,33.770720000000004,-84.37169
17651,33.85054,-84.37844
17653,33.77515,-84.38141
17654,33.77305,-84.38472
17655,33.72793,-84.41606999999999
17656,33.725809999999996,-84.4006
17660,33.77366,-84.49082
17661,33.80105,-84.37579000000001
17664,33.71152,-84.44553
17665,33.732279999999996,-84.42694
17668,33.74462,-84.31184
17669,33.65402,-84.39347
17670,33.83971,-84.36983000000001
17671,33.724000000000004,-84.43239
17673,33.79162,-84.39147
17674,33.71697,-84.43255
17679,33.72226,-84.45227
17680,33.712720000000004,-84.4241
17684,33.75548,-84.3409
17687,33.72472,-84.53923
17688,33.743179999999995,-84.43857
17689,33.7845,-84.4539
17691,33.73422,-84.43411
17694,33.72622,-84.3788
17695,33.83267,-84.41859000000001
17696,33.6967,-84.3617
17697,33.72234,-84.32885
17699,33.69151,-84.52738000000001
17700,33.75946,-84.40713000000001
17706,33.776379999999996,-84.38661
17709,33.688829999999996,-84.36734
17710,33.75678,-84.39053
17711,33.87757,-84.35829
17712,33.78268,-84.37926
17714,33.84933,-84.42876
17715,33.718,-84.34994
17719,33.72053,-84.36936999999999
17722,33.6799,-84.5246
17723,33.70042,-84.38059
17725,33.69882,-84.40133
17727,33.72617,-84.43298
17728,33.72379,-84.41078
17730,33.67297,-84.51083
17732,33.69001,-84.35165
17734,33.77203,-84.45298000000001
17735,33.73002,-84.37716
17736,33.75962,-84.41783000000001
17740,33.7541,-84.34229
17742,33.71759,-84.42745
17745,33.78346,-84.40502
17748,33.676429999999996,-84.4086
17749,33.75515,-84.3181
17752,33.70485,-84.47368
17753,33.788270000000004,-84.38059
17754,33.73226,-84.42917
17756,33.71351,-84.38904000000001
17758,33.73628,-84.41953000000001
17760,33.784690000000005,-84.3788
17761,33.81736,-84.43003
17763,33.70602,-84.50759000000001
17764,33.82245,-84.41035
17767,33.648720000000004,-84.35856
17769,33.71802,-84.4069
17776,33.70251,-84.42645999999999
17777,33.74953,-84.435
17778,33.76654,-84.39401
17779,33.82887,-84.36986999999999
17780,33.71162,-84.44513
17781,33.77479,-84.45378000000001
17783,33.73407,-84.36576
17788,33.6829,-84.35537
17790,33.6732,-84.40445
17791,33.81537,-84.43015
17792,33.82962,-84.43859
17793,33.82947,-84.41941
17794,33.74668,-84.35834
17795,33.78268,-84.37893000000001
17796,33.669059999999995,-84.51101
17797,33.725640000000006,-84.36537
17798,33.81451,-84.42853000000001
17799,33.66798,-84.51108
17801,33.788309999999996,-84.36869
17806,33.8314,-84.39026
17810,33.7919,-84.38654
17813,33.7464,-84.36910999999999
17820,33.80308,-84.35891
17827,33.6812,-84.39666
17835,33.74933,-84.40978
17837,33.74351,-84.40437
17840,33.74027,-84.43049
17841,33.746559999999995,-84.40281999999999
17844,33.78153,-84.39059
17845,33.80701,-84.41279
17847,33.83616,-84.3815
17848,33.75922,-84.41111
17849,33.7782,-84.37119
17853,33.77483,-84.35882
17854,33.72398,-84.46164
17855,33.771159999999995,-84.35008
17856,33.75244,-84.32327
17857,33.71141,-84.44511
17858,33.7066,-84.36403
17865,33.72353,-84.39945
17869,33.73226,-84.37682
17871,33.70491,-84.46584
17872,33.76204,-84.41484
17873,33.80055,-84.46292
17874,33.84158,-84.42564
17876,33.77151,-84.47242
17877,33.71328,-84.42357
17886,33.73879,-84.44439
17887,33.70195,-84.35627
17888,33.76665,-84.37181
17893,33.72978,-84.33286
17894,33.74132,-84.3805
17895,33.75945,-84.3189
17896,33.75369,-84.38103000000001
17898,33.745979999999996,-84.49705
17901,33.73871,-84.43425
17902,33.72518,-84.45013
17903,33.74995,-84.32515
17911,33.78028,-84.48031999999999
17916,33.76899,-84.46077
17918,33.85859,-84.3776
17920,33.74715,-84.45936
17921,33.742540000000005,-84.37555
17923,33.85695,-84.38467
17925,33.717490000000005,-84.39386
17928,33.68807,-84.5304
17932,33.77414,-84.36115
17935,33.7329,-84.38265
17936,33.73219,-84.38337
17937,33.69498,-84.35195
17938,33.77055,-84.36123
17941,33.75939,-84.40441
17943,33.79668,-84.34733
17947,33.688159999999996,-84.35936
17948,33.681340000000006,-84.40388
17949,33.732,-84.33849000000001
17951,33.81504,-84.44398000000001
17952,33.70047,-84.4169
17953,33.68712,-84.39041
17955,33.70675,-84.48642
17958,33.687670000000004,-84.36073
17959,33.6765,-84.50947
17960,33.752959999999995,-84.48877
17961,33.81243,-84.41468
17962,33.805240000000005,-84.4481
17963,33.76696,-84.43937
17964,33.75411,-84.34315
17965,33.67646,-84.40432
17966,33.70517,-84.38401999999999
17967,33.762879999999996,-84.43431
17968,33.771640000000005,-84.3421
17971,33.84635,-84.3684
17972,33.76736,-84.38539
17976,33.74796,-84.4028
17977,33.754909999999995,-84.45737
17981,33.76526,-84.37183
17982,33.71029,-84.38192
17988,33.69866,-84.40182
17989,33.6924,-84.50650999999999
17992,33.66782,-84.38229
17993,33.79959,-84.48141
17994,33.775209999999994,-84.36757
17995,33.71798,-84.36976999999999
17996,33.715090000000004,-84.45049
17997,33.69867,-84.50894
17998,33.7009,-84.38279
17999,33.73344,-84.43956
18000,33.75379,-84.43338
18002,33.750640000000004,-84.36992
18003,33.77344,-84.4763
18004,33.77155,-84.37411999999999
18005,33.87773,-84.41038
18006,33.78993,-84.47932
18007,33.80175,-84.41575999999999
18012,33.75408,-84.43239
18013,33.70655,-84.45342
18014,33.70753,-84.37581
18015,33.75529,-84.38014
18017,33.73638,-84.40553
18018,33.70459,-84.475
18021,33.81245,-84.43070999999999
18026,33.770579999999995,-84.3827
18027,33.85028,-84.35767
18031,33.72128,-84.4607
18032,33.83124,-84.43229000000001
18033,33.77523,-84.37965
18040,33.7594,-84.38769
18051,33.773179999999996,-84.51482
18054,33.763290000000005,-84.36811999999999
18062,33.829609999999995,-84.43021
18064,33.75747,-84.37539
18067,33.73679,-84.38412
18078,33.79079,-84.3528
18079,33.79253,-84.35495999999999
18083,33.72072,-84.4538
18086,33.73158,-84.51054
18088,33.695479999999996,-84.40823
18090,33.751020000000004,-84.43947
18091,33.70835,-84.35925999999999
18092,33.76896,-84.46834
18093,33.75484,-84.44406
18094,33.6777,-84.40424
18097,33.68894,-84.3567
18100,33.73324,-84.36505
18101,33.740320000000004,-84.34476
18102,33.70066,-84.35564000000001
18104,33.738490000000006,-84.42246999999999
18105,33.76147,-84.36534
18110,33.70333,-84.35354
18112,33.6685,-84.51156
18113,33.75328,-84.42792
18114,33.7013,-84.37649
18115,33.76647,-84.37203000000001
18116,33.72276,-84.40176
18118,33.75057,-84.49417
18120,33.782790000000006,-84.45786
18126,33.72803,-84.43228
18128,33.78164,-84.47394
18131,33.73433,-84.47610999999999
18133,33.763940000000005,-84.43033
18135,33.72403,-84.39973
18136,33.741659999999996,-84.40937
18137,33.81852,-84.44819
18138,33.78331,-84.40495
18140,33.69515,-84.39575
18142,33.742090000000005,-84.41863000000001
18143,33.7745,-84.49486
18144,33.70467,-84.3751
18145,33.73196,-84.37394
18146,33.71561,-84.43389
18148,33.72742,-84.40100000000001
18149,33.74879,-84.51043
18150,33.731429999999996,-84.40326
18151,33.73942,-84.44219
18155,33.76575,-84.444
18156,33.81835,-84.47355
18158,33.73619,-84.44405
18159,33.75478,-84.46013
18160,33.77028,-84.46595
18164,33.6707,-84.39326
18166,33.7702,-84.39941999999999
18168,33.75923,-84.43467
18169,33.6837,-84.36493
18170,33.71451,-84.40080999999999
18171,33.74028,-84.34969
18172,33.754459999999995,-84.34174
18173,33.77021,-84.46656999999999
18174,33.74958,-84.32415
18178,33.7699,-84.36771999999999
18179,33.7633,-84.43337
18182,33.712109999999996,-84.4199
18183,33.66795,-84.37943
18186,33.660990000000005,-84.37759
18187,33.749970000000005,-84.45486
18191,33.83121,-84.37185
18192,33.75677,-84.43758000000001
18193,33.75862,-84.41111
18194,33.70984,-84.39657
18195,33.73162,-84.33746
18198,33.73103,-84.40861
18202,33.72548,-84.37731
18203,33.76485,-84.34002
18204,33.782709999999994,-84.40668000000001
18205,33.77953,-84.37959000000001
18206,33.75946,-84.49988
18207,33.72554,-84.4455
18208,33.752179999999996,-84.41558
18216,33.796890000000005,-84.36895
18217,33.779920000000004,-84.37963
18218,33.8382,-84.37637
18223,33.77737,-84.37888000000001
18224,33.856840000000005,-84.38235999999999
18225,33.850390000000004,-84.35851
18227,33.733270000000005,-84.3862
18231,33.73234,-84.35713
18232,33.7457,-84.3688
18234,33.793479999999995,-84.37236999999999
18235,33.80975,-84.36299
18253,33.68142,-84.39555
18263,33.85153,-84.36486
18264,33.772690000000004,-84.40465999999999
18265,33.73925,-84.34652
18268,33.70278,-84.46021
18270,33.77725,-84.35880999999999
18271,33.84115,-84.36267
18273,33.73065,-84.40544
18274,33.78699,-84.38371
18277,33.7366,-84.38401
18280,33.73655,-84.39497
18282,33.80693,-84.47576
18283,33.74961,-84.34248000000001
18285,33.77936,-84.49038
18287,33.77921,-84.46531999999999
18288,33.76505,-84.38939
18289,33.796079999999996,-84.48344
18290,33.75478,-84.4496
18291,33.75225,-84.39522
18292,33.74688,-84.48425999999999
18295,33.75894,-84.49016999999999
18300,33.689440000000005,-84.36444
18301,33.77973,-84.41743000000001
18307,33.76052,-84.50205
18309,33.73915,-84.29131
18311,33.7726,-84.37708
18312,33.78159,-84.36362
18314,33.75738,-84.40991
18315,33.75815,-84.52135
18316,33.73018,-84.36694
18317,33.74608,-84.48501
18323,33.69607,-84.40966999999999
18324,33.78277,-84.46436
18325,33.75027,-84.39389
18326,33.73234,-84.3937
18327,33.81369,-84.3923
18328,33.73837,-84.34449000000001
18329,33.774429999999995,-84.36344
18333,33.73755,-84.44301999999999
18334,33.73053,-84.33417
18335,33.79391,-84.41413
18338,33.74798,-84.3679
18339,33.8209,-84.37102
18340,33.73352,-84.49216
18341,33.70003,-84.48394
18343,33.77261,-84.46415999999999
18345,33.746559999999995,-84.37679
18349,33.70433,-84.38079
18350,33.84543,-84.35175
18351,33.738620000000004,-84.3784
18352,33.70712,-84.48380999999999
18353,33.67167,-84.50923
18358,33.7811,-84.49096
18359,33.70805,-84.46954000000001
18360,33.75042,-84.45163000000001
18361,33.76701,-84.40807
18363,33.72947,-84.40283000000001
18365,33.733059999999995,-84.38717
18366,33.73314,-84.38418
18367,33.8171,-84.41468
18369,33.721940000000004,-84.46611999999999
18371,33.7581,-84.3875
18373,33.75459,-84.41766
18376,33.74739,-84.45703
18377,33.700759999999995,-84.47208
18379,33.6929,-84.51356
18380,33.7566,-84.51131
18383,33.83483,-84.36698
18393,33.76171,-84.39131
18394,33.74427,-84.43652
18398,33.67521,-84.50635
18400,33.72772,-84.42474
18401,33.7317,-84.40428
18408,33.77565,-84.38038
18411,33.74341,-84.48366999999999
18412,33.76757,-84.39161999999999
18415,33.80795,-84.42404
18416,33.85058,-84.36197
18418,33.83193,-84.43875
18423,33.78402,-84.36831
18425,33.77324,-84.37356
18426,33.818259999999995,-84.3777
18435,33.74074,-84.41556
18441,33.77687,-84.47437
18448,33.817,-84.38938
18449,33.67647,-84.4086
18454,33.75699,-84.49604000000001
18455,33.80108,-84.39711
18456,33.77489,-84.37308
18457,33.73297,-84.39829
18458,33.77585,-84.35539
18460,33.76319,-84.35717
18461,33.77391,-84.35673
18462,33.8429,-84.38019
18463,33.77588,-84.37915
18464,33.77422,-84.353
18465,33.763220000000004,-84.37048
18466,33.72953,-84.40826
18468,33.71312,-84.45443
18469,33.67835,-84.3992
18476,33.71291,-84.38634
18477,33.73212,-84.41951
18479,33.71597,-84.41211
18480,33.69616,-84.5155
18481,33.75295,-84.4896
18483,33.70783,-84.4222
18489,33.72541,-84.40339
18490,33.69835,-84.47662
18491,33.7798,-84.47961
18494,33.760459999999995,-84.47058
18495,33.68994,-84.53315
18496,33.75071,-84.41416
18497,33.759570000000004,-84.34017
18501,33.776379999999996,-84.43853
18503,33.73426,-84.36093000000001
18505,33.76702,-84.36313
18506,33.74257,-84.43137
18507,33.73675,-84.49625
18513,33.73852,-84.42402
18514,33.77536,-84.48451999999999
18516,33.7024,-84.37546
18517,33.81125,-84.39075
18518,33.75476,-84.42338000000001
18519,33.80341,-84.3402
18521,33.726079999999996,-84.32712
18522,33.76012,-84.42181
18523,33.66885,-84.35642
18524,33.72551,-84.33171
18528,33.74716,-84.44011
18529,33.70028,-84.52896
18531,33.74147,-84.35418
18532,33.75505,-84.42479
18533,33.72234,-84.42673
18536,33.74257,-84.52684
18538,33.75312,-84.42385
18539,33.778059999999996,-84.50635
18542,33.739940000000004,-84.34936
18543,33.74615,-84.35364
18544,33.765609999999995,-84.44074
18545,33.844879999999996,-84.40333000000001
18546,33.746790000000004,-84.50813000000001
18547,33.68815,-84.35865
18549,33.82022,-84.45315
18550,33.820190000000004,-84.41689000000001
18551,33.708909999999996,-84.40041
18555,33.74228,-84.34239000000001
18557,33.72385,-84.32906
18562,33.727709999999995,-84.43845999999999
18563,33.719409999999996,-84.42715
18564,33.68808,-84.35805
18566,33.65873,-84.35263
18568,33.76035,-84.33986999999999
18569,33.767790000000005,-84.43552
18570,33.87677,-84.41944000000001
18572,33.74419,-84.3463
18573,33.799820000000004,-84.4099
18574,33.75311,-84.33166999999999
18575,33.74949,-84.3248
18576,33.766290000000005,-84.43169
18577,33.78709,-84.39301999999999
18580,33.77721,-84.46218
18581,33.75719,-84.34408
18582,33.754059999999996,-84.39010999999999
18583,33.75188,-84.49244
18585,33.72025,-84.43109
18587,33.74157,-84.36976999999999
18588,33.717659999999995,-84.40217
18589,33.6888,-84.51144000000001
18591,33.75504,-84.44883
18595,33.7281,-84.4008
18596,33.76943,-84.46356999999999
18597,33.708890000000004,-84.41233000000001
18598,33.76501,-84.38136999999999
18599,33.785470000000004,-84.47259
18601,33.86383,-84.44566
18602,33.74004,-84.44503
18604,33.78026,-84.48687
18605,33.747240000000005,-84.33953000000001
18606,33.778009999999995,-84.37
18607,33.705709999999996,-84.35685
18611,33.67479,-84.39322
18613,33.7642,-84.42121
18614,33.7467,-84.35965
18616,33.724940000000004,-84.40921
18617,33.78385,-84.46588
18619,33.75512,-84.51075
18621,33.759570000000004,-84.44296999999999
18627,33.69943,-84.41286
18628,33.74648,-84.485
18629,33.71396,-84.36603000000001
18630,33.7751,-84.36201
18632,33.80982,-84.47898
18633,33.73533,-84.39856
18635,33.78674,-84.41204
18639,33.7879,-84.38305
18640,33.71071,-84.44433000000001
18644,33.7394,-84.43203000000001
18661,33.758359999999996,-84.38852
18664,33.680859999999996,-84.51017
18666,33.73665,-84.36733000000001
18670,33.77128,-84.38344000000001
18673,33.81657,-84.3935
18674,33.7376,-84.39973
18676,33.83275,-84.38031
18677,33.868590000000005,-84.42703
18681,33.74787,-84.34940999999999
18682,33.73186,-84.3656
18683,33.74818,-84.39689
18684,33.72876,-84.36229
18685,33.76075,-84.38916
18686,33.73835,-84.45476
18689,33.749359999999996,-84.38033
18690,33.74147,-84.38006999999999
18693,33.76708,-84.5026
18695,33.77025,-84.41362
18697,33.69129,-84.36014
18698,33.65891,-84.38398000000001
18699,33.77598,-84.40955
18700,33.76303,-84.33208
18702,33.75527,-84.35906999999999
18703,33.76891,-84.4166
18705,33.84663,-84.3683
18706,33.7078,-84.35719
18708,33.73388,-84.36191
18709,33.75112,-84.40011
18713,33.74253,-84.34852
18714,33.727090000000004,-84.38096
18717,33.76743,-84.34545
18718,33.74433,-84.41419
18719,33.65781,-84.5092
18720,33.78663,-84.38139
18722,33.74984,-84.50488
18724,33.75353,-84.36407
18734,33.755720000000004,-84.4911
18738,33.77466,-84.34819
18739,33.76693,-84.41901
18740,33.733470000000004,-84.40525
18741,33.81648,-84.36164000000001
18742,33.7551,-84.4601
18744,33.66185,-84.3784
18745,33.675270000000005,-84.50683000000001
18746,33.755590000000005,-84.3385
18747,33.719159999999995,-84.44082
18749,33.74538,-84.43769
18750,33.75123,-84.42323
18751,33.7565,-84.41171
18752,33.86611,-84.45239000000001
18755,33.72919,-84.32899
18757,33.82116,-84.42956
18763,33.72635,-84.39860999999999
18766,33.740190000000005,-84.35011999999999
18767,33.67933,-84.37045
18770,33.8201,-84.39031999999999
18773,33.7257,-84.43128
18774,33.76097,-84.40755
18775,33.7624,-84.44481
18776,33.74058,-84.35014
18777,33.74825,-84.42445
18778,33.67099,-84.39658
18780,33.83553,-84.42381
18782,33.75418,-84.51813
18783,33.75013,-84.41426
18787,33.75906,-84.48501
18788,33.772859999999994,-84.47509000000001
18789,33.75434,-84.48042
18792,33.707229999999996,-84.37825
18793,33.76344,-84.35455999999999
18798,33.72227,-84.40991
18799,33.78175,-84.41558
18803,33.79425,-84.35061999999999
18804,33.77645,-84.37477
18808,33.73035,-84.33561
18811,33.769059999999996,-84.42425
18812,33.68375,-84.48738
18813,33.780879999999996,-84.46204
18823,33.72399,-84.36796
18829,33.71154,-84.39537
18831,33.74236,-84.43947
18833,33.73923,-84.34567
18836,33.78311,-84.38038
18839,33.76235,-84.38819000000001
18841,33.78089,-84.35717
18842,33.75145,-84.41779
18846,33.74747,-84.4259
18850,33.69141,-84.51637
18851,33.8315,-84.37207
18856,33.77402,-84.36258000000001
18859,33.83918,-84.37387
18861,33.777390000000004,-84.38772
18863,33.73147,-84.38761
18864,33.78869,-84.37874000000001
18867,33.75438,-84.37886999999999
18870,33.75666,-84.35499
18883,33.79007,-84.3883
18886,33.73772,-84.41793
18887,33.77195,-84.3854
18891,33.75996,-84.40623000000001
18893,33.75067,-84.4158
18897,33.800309999999996,-84.48387
18899,33.81451,-84.47249000000001
18900,33.730540000000005,-84.41401
18901,33.802279999999996,-84.46391
18906,33.66746,-84.3926
18909,33.69129,-84.40041
18913,33.735279999999996,-84.41421
18915,33.72337,-84.41039
18917,33.76851,-84.38219000000001
18918,33.76263,-84.42903000000001
18923,33.76084,-84.50343000000001
18924,33.77,-84.37059
18929,33.76715,-84.41205
18931,33.76016,-84.46183
18933,33.70041,-84.35248
18935,33.74869,-84.40205
18937,33.74015,-84.42026
18938,33.77048,-84.42045
18939,33.76271,-84.3527
18940,33.7229,-84.39981999999999
18941,33.75378,-84.48815
18944,33.70041,-84.37601
18948,33.71908,-84.41436999999999
18951,33.778909999999996,-84.50713
18952,33.73648,-84.37857
18953,33.76402,-84.41986
18954,33.75712,-84.33988000000001
18955,33.76723,-84.45355
18956,33.81479,-84.38174000000001
18960,33.71519,-84.38586
18962,33.77339,-84.44121
18965,33.76343,-84.45281999999999
18966,33.708859999999994,-84.38078
18967,33.75813,-84.43571999999999
18968,33.74978,-84.45906
18969,33.76173,-84.485
18970,33.776990000000005,-84.44846
18971,33.75196,-84.42043000000001
18972,33.75196,-84.41901
18973,33.72583,-84.39544000000001
18974,33.703920000000004,-84.41797
18975,33.74658,-84.42352
18978,33.7486,-84.34879000000001
18980,33.7528,-84.43921999999999
18981,33.7491,-84.39539
18982,33.75375,-84.50383000000001
18986,33.753440000000005,-84.41438000000001
18988,33.7318,-84.49704
18989,33.74412,-84.36402
18991,33.76024,-84.34491
18993,33.70717,-84.37983
18994,33.661159999999995,-84.37771
18995,33.82115,-84.45357
18998,33.75213,-84.35739000000001
19002,33.71927,-84.44183000000001
19003,33.77135,-84.3499
19005,33.724920000000004,-84.40383
19008,33.76279,-84.35205
19011,33.809909999999995,-84.38045
19012,33.77111,-84.37548000000001
19013,33.7863,-84.38715
19014,33.71285,-84.35588
19021,33.7472,-84.40141
19031,33.77251,-84.36949
19034,33.77236,-84.40256
19035,33.78289,-84.40276
19036,33.71439,-84.38591
19037,33.74375,-84.315
19042,33.75735,-84.38393
19043,33.81187,-84.42057
19049,33.775059999999996,-84.44745
19059,33.750209999999996,-84.40093
19076,33.74505,-84.38973
19084,33.70879,-84.35798
19085,33.7846,-84.42235
19088,33.75118,-84.47648000000001
19091,33.6715,-84.37102
19096,33.76034,-84.33783000000001
19097,33.73442,-84.38637
19099,33.76518,-84.31724
19100,33.718070000000004,-84.41003
19110,33.7582,-84.49014
19111,33.73213,-84.42079
19112,33.7848,-84.45369000000001
19114,33.67592,-84.37013
19116,33.77421,-84.35762
19117,33.676140000000004,-84.51666999999999
19121,33.699529999999996,-84.49547
19122,33.71181,-84.35675
19124,33.770070000000004,-84.45394
19125,33.7289,-84.40464
19126,33.69318,-84.39329000000001
19127,33.82073,-84.38983
19130,33.686240000000005,-84.52971
19131,33.763040000000004,-84.36627
19133,33.75756,-84.4376
19134,33.72534,-84.40144000000001
19135,33.79805,-84.36844
19136,33.77885,-84.36989
19139,33.8112,-84.4708
19141,33.78606,-84.3692
19144,33.67487,-84.39375
19145,33.771029999999996,-84.36662
19147,33.682190000000006,-84.39516
19149,33.7435,-84.29072
19153,33.76494,-84.45781
19155,33.84344,-84.36764000000001
19157,33.733740000000004,-84.33377
19158,33.71439,-84.38631
19160,33.75886,-84.34028
19162,33.7696,-84.44861999999999
19164,33.85752,-84.38547
19165,33.75848,-84.37025
19168,33.73754,-84.44317
19172,33.7723,-84.43784000000001
19173,33.817820000000005,-84.38405999999999
19174,33.707679999999996,-84.40137
19175,33.75266,-84.49055
19176,33.67767,-84.406
19178,33.77129,-84.39046
19182,33.76978,-84.42766
19185,33.67035,-84.39249000000001
19186,33.65231,-84.39602
19189,33.79452,-84.3715
19190,33.79675,-84.36899
19192,33.73959,-84.38535999999999
19193,33.67349,-84.38341
19196,33.72394,-84.41959
19202,33.66793,-84.36632
19203,33.79173,-84.37638000000001
19204,33.785920000000004,-84.4261
19205,33.71801,-84.41344000000001
19209,33.752309999999994,-84.43849
19210,33.86675,-84.44596
19212,33.74734,-84.3288
19213,33.77772,-84.45133
19225,33.6869,-84.49091
19228,33.73839,-84.38431
19229,33.7403,-84.36968
19230,33.74058,-84.35903
19234,33.74552,-84.43763
19236,33.7326,-84.37657
19243,33.76255,-84.38426
19244,33.73676,-84.38152
19247,33.775690000000004,-84.35101999999999
19251,33.85212,-84.3843
19254,33.72553,-84.4002
19255,33.85451,-84.37971999999999
19256,33.732409999999994,-84.41584
19258,33.79554,-84.37918
19267,33.74703,-84.38116
19281,33.75527,-84.39232
19284,33.74484,-84.43766
19285,33.840790000000005,-84.42324
19287,33.83856,-84.37561
19291,33.73089,-84.39551999999999
19292,33.73433,-84.36704
19293,33.715559999999996,-84.44648000000001
19294,33.68512,-84.41648
19296,33.724759999999996,-84.41785
19297,33.745709999999995,-84.45747
19298,33.82225,-84.41908000000001
19302,33.76693,-84.41915
19305,33.80619,-84.47109
19307,33.6907,-84.37499
19309,33.769490000000005,-84.45568
