,date,year,All_Crime,temperature,percentage_rain,rain_indicator,forecasted_crime
674,2010-11-06,2010,99,41.004583333333336,0.0,0,33.623758333333335
675,2010-11-07,2010,64,41.01791666666667,0.0,0,33.63469166666667
676,2010-11-08,2010,114,49.11333333333334,0.0,0,40.272933333333334
677,2010-11-09,2010,115,54.98750000000001,0.0,0,45.08975000000001
678,2010-11-10,2010,94,55.19916666666666,0.0,0,45.26331666666666
679,2010-11-11,2010,106,55.22916666666668,0.0,0,45.287916666666675
680,2010-11-12,2010,109,54.493750000000006,0.0,0,44.684875000000005
681,2010-11-13,2010,92,51.19541666666668,0.0,0,41.98024166666668
682,2010-11-14,2010,118,50.904999999999994,0.041666666666666664,1,41.97543333333333
683,2010-11-15,2010,117,56.61958333333332,0.6666666666666666,1,50.16139166666665
684,2010-11-16,2010,113,60.43708333333334,0.4166666666666667,1,51.891741666666675
685,2010-11-17,2010,121,51.93249999999998,0.0,0,42.58464999999998
686,2010-11-18,2010,87,47.64291666666666,0.0,0,39.06719166666666
687,2010-11-19,2010,120,49.39333333333334,0.0,0,40.50253333333333
688,2010-11-20,2010,87,51.08875,0.0,0,41.89277499999999
689,2010-11-21,2010,86,54.87541666666667,0.0,0,44.997841666666666
690,2010-11-22,2010,109,59.75958333333333,0.0,0,49.00285833333333
691,2010-11-23,2010,134,61.38749999999999,0.125,1,51.03774999999999
692,2010-11-24,2010,108,56.927083333333336,0.125,1,47.380208333333336
693,2010-11-25,2010,66,62.330000000000005,0.0,0,51.1106
694,2010-11-26,2010,82,57.977916666666665,0.2916666666666667,1,49.175225
695,2010-11-27,2010,89,40.777083333333344,0.041666666666666664,1,33.67054166666667
696,2010-11-28,2010,92,40.706250000000004,0.0,0,33.379125
697,2010-11-29,2010,138,44.72833333333333,0.2916666666666667,1,38.31056666666666
698,2010-11-30,2010,112,54.9725,0.6666666666666666,1,48.810783333333326
699,2010-12-01,2010,114,40.95041666666666,0.2916666666666667,1,35.21267499999999
700,2010-12-02,2010,125,36.50833333333333,0.0,0,29.936833333333333
701,2010-12-03,2010,108,40.562083333333334,0.0,0,33.26090833333333
702,2010-12-04,2010,134,43.64666666666667,0.0,0,35.79026666666667
703,2010-12-05,2010,96,42.037083333333335,0.041666666666666664,1,34.703741666666666
704,2010-12-06,2010,107,32.79541666666667,0.0,0,26.892241666666667
705,2010-12-07,2010,103,29.72333333333333,0.0,0,24.373133333333328
706,2010-12-08,2010,108,28.224166666666672,0.0,0,23.14381666666667
707,2010-12-09,2010,96,31.974166666666672,0.0,0,26.21881666666667
708,2010-12-10,2010,81,35.50875,0.0,0,29.117174999999996
709,2010-12-11,2010,86,40.55749999999999,0.0,0,33.25714999999999
710,2010-12-12,2010,72,39.42916666666666,0.4166666666666667,1,34.66524999999999
711,2010-12-13,2010,80,24.467916666666667,0.2916666666666667,1,21.697025
712,2010-12-14,2010,105,21.66791666666667,0.0,0,17.767691666666668
713,2010-12-15,2010,94,27.44333333333334,0.0,0,22.503533333333337
714,2010-12-16,2010,85,40.55291666666667,0.7916666666666666,1,37.686724999999996
715,2010-12-17,2010,111,45.964166666666664,0.25,1,39.09061666666666
716,2010-12-18,2010,95,37.22,0.20833333333333334,1,31.687066666666666
717,2010-12-19,2010,67,36.48416666666667,0.0,0,29.917016666666665
718,2010-12-20,2010,96,36.96958333333334,0.0,0,30.315058333333337
719,2010-12-21,2010,101,44.71375,0.125,1,37.365275
720,2010-12-22,2010,95,55.75416666666667,0.041666666666666664,1,45.951750000000004
721,2010-12-23,2010,111,36.95875,0.0,0,30.306175
722,2010-12-24,2010,73,36.05708333333334,0.0,0,29.566808333333334
723,2010-12-25,2010,56,34.4625,0.25,1,29.659249999999997
724,2010-12-26,2010,47,29.55958333333332,0.2916666666666667,1,25.872191666666655
725,2010-12-27,2010,93,29.182500000000005,0.0,0,23.929650000000002
726,2010-12-28,2010,104,31.730833333333333,0.0,0,26.01928333333333
727,2010-12-29,2010,92,36.94416666666667,0.0,0,30.294216666666667
728,2010-12-30,2010,94,42.02833333333334,0.0,0,34.46323333333334
729,2010-12-31,2010,87,51.70708333333334,0.0,0,42.39980833333333
730,2011-01-01,2011,104,57.69541666666667,0.4583333333333333,1,49.87690833333333
731,2011-01-02,2011,68,49.244166666666665,0.08333333333333333,1,40.84688333333333
732,2011-01-03,2011,107,35.76166666666666,0.0,0,29.324566666666662
733,2011-01-04,2011,118,39.865,0.0,0,32.6893
734,2011-01-05,2011,120,40.579583333333325,0.16666666666666666,1,34.208591666666656
735,2011-01-06,2011,105,43.05666666666667,0.20833333333333334,1,36.47313333333334
736,2011-01-07,2011,100,42.16916666666666,0.0,0,34.57871666666666
737,2011-01-08,2011,103,41.24249999999999,0.041666666666666664,1,34.052183333333325
738,2011-01-09,2011,65,26.6675,0.0,0,21.86735
739,2011-01-10,2011,24,28.278750000000002,0.5,1,25.988575
740,2011-01-11,2011,49,30.629999999999992,0.4583333333333333,1,27.683266666666658
741,2011-01-12,2011,54,26.644999999999996,0.125,1,22.548899999999996
742,2011-01-13,2011,90,24.744583333333335,0.2916666666666667,1,21.923891666666666
743,2011-01-14,2011,81,28.298749999999995,0.041666666666666664,1,23.438308333333328
744,2011-01-15,2011,74,33.97541666666667,0.0,0,27.859841666666664
745,2011-01-16,2011,74,40.68958333333333,0.0,0,33.36545833333333
746,2011-01-17,2011,86,38.893750000000004,0.08333333333333333,1,32.359541666666665
747,2011-01-18,2011,112,41.24791666666666,0.041666666666666664,1,34.056625
748,2011-01-19,2011,98,45.99083333333332,0.08333333333333333,1,38.179149999999986
749,2011-01-20,2011,87,38.30291666666666,0.0,0,31.40839166666666
750,2011-01-21,2011,100,35.294166666666655,0.125,1,29.641216666666654
751,2011-01-22,2011,64,31.75666666666667,0.0,0,26.04046666666667
752,2011-01-23,2011,71,33.73166666666667,0.0,0,27.659966666666666
753,2011-01-24,2011,91,40.59375,0.0,0,33.286874999999995
754,2011-01-25,2011,99,40.42666666666667,0.5,1,35.949866666666665
755,2011-01-26,2011,84,40.67666666666667,0.4583333333333333,1,35.92153333333333
756,2011-01-27,2011,82,36.65916666666666,0.0,0,30.060516666666658
757,2011-01-28,2011,87,43.75666666666666,0.0,0,35.880466666666656
758,2011-01-29,2011,73,46.51000000000001,0.0,0,38.138200000000005
759,2011-01-30,2011,76,54.64541666666668,0.0,0,44.80924166666667
760,2011-01-31,2011,75,52.92583333333334,0.3333333333333333,1,45.26585
761,2011-02-01,2011,69,43.383333333333326,0.2916666666666667,1,37.20766666666666
762,2011-02-02,2011,72,44.096666666666664,0.25,1,37.55926666666666
763,2011-02-03,2011,74,32.32791666666667,0.16666666666666666,1,27.442225
764,2011-02-04,2011,61,35.57791666666667,0.875,1,34.07389166666667
765,2011-02-05,2011,71,40.40125,0.4583333333333333,1,35.69569166666666
766,2011-02-06,2011,36,38.56083333333333,0.0,0,31.619883333333327
767,2011-02-07,2011,56,38.53541666666667,0.08333333333333333,1,32.06570833333333
768,2011-02-08,2011,76,37.53791666666666,0.16666666666666666,1,31.714424999999995
769,2011-02-09,2011,83,34.35541666666667,0.0,0,28.171441666666666
770,2011-02-10,2011,62,36.55083333333334,0.2916666666666667,1,31.605016666666668
771,2011-02-11,2011,62,35.099583333333335,0.0,0,28.781658333333333
772,2011-02-12,2011,60,38.9775,0.0,0,31.96155
773,2011-02-13,2011,54,44.029999999999994,0.0,0,36.10459999999999
774,2011-02-14,2011,87,51.73208333333333,0.0,0,42.420308333333324
775,2011-02-15,2011,64,51.484166666666674,0.0,0,42.21701666666667
776,2011-02-16,2011,61,51.19375,0.0,0,41.978875
777,2011-02-17,2011,72,54.665416666666665,0.0,0,44.82564166666666
778,2011-02-18,2011,76,57.50041666666667,0.0,0,47.15034166666667
779,2011-02-19,2011,78,60.59541666666667,0.0,0,49.68824166666667
780,2011-02-20,2011,67,58.24875000000002,0.0,0,47.763975000000016
781,2011-02-21,2011,86,58.57958333333334,0.0,0,48.03525833333334
782,2011-02-22,2011,102,64.16333333333334,0.0,0,52.613933333333335
783,2011-02-23,2011,64,52.60833333333333,0.0,0,43.138833333333324
784,2011-02-24,2011,93,57.50416666666667,0.0,0,47.153416666666665
785,2011-02-25,2011,98,61.89041666666669,0.20833333333333334,1,51.91680833333334
786,2011-02-26,2011,73,49.33833333333333,0.0,0,40.45743333333333
787,2011-02-27,2011,90,57.75166666666667,0.0,0,47.356366666666666
788,2011-02-28,2011,81,67.47249999999998,0.041666666666666664,1,55.56078333333332
789,2011-03-01,2011,79,54.81958333333333,0.125,1,45.65205833333333
790,2011-03-02,2011,71,53.086666666666666,0.0,0,43.53106666666666
791,2011-03-03,2011,95,55.89291666666666,0.0,0,45.83219166666666
792,2011-03-04,2011,65,51.14750000000001,0.0,0,41.94095
793,2011-03-05,2011,76,51.540416666666665,0.5,1,45.06314166666666
794,2011-03-06,2011,67,49.83541666666667,0.5833333333333334,1,44.13170833333333
795,2011-03-07,2011,90,42.38291666666667,0.0,0,34.753991666666664
796,2011-03-08,2011,90,50.14125000000001,0.0,0,41.115825
797,2011-03-09,2011,79,54.53249999999999,0.625,1,48.21664999999999
798,2011-03-10,2011,85,49.97791666666668,0.16666666666666666,1,41.91522500000001
799,2011-03-11,2011,82,43.505,0.0,0,35.6741
800,2011-03-12,2011,73,50.13499999999999,0.0,0,41.11069999999999
801,2011-03-13,2011,70,59.17374999999999,0.0,0,48.52247499999999
802,2011-03-14,2011,80,61.055,0.0,0,50.065099999999994
803,2011-03-15,2011,84,53.95583333333334,0.5,1,47.04378333333333
804,2011-03-16,2011,87,49.942499999999995,0.0,0,40.95284999999999
805,2011-03-17,2011,66,53.58708333333334,0.0,0,43.941408333333335
806,2011-03-18,2011,78,63.41541666666666,0.0,0,52.00064166666666
807,2011-03-19,2011,90,68.56083333333335,0.0,0,56.21988333333334
808,2011-03-20,2011,64,63.998333333333335,0.0,0,52.478633333333335
809,2011-03-21,2011,89,64.06833333333333,0.0,0,52.53603333333333
810,2011-03-22,2011,77,67.41416666666667,0.0,0,55.27961666666667
811,2011-03-23,2011,81,68.92666666666666,0.0,0,56.51986666666666
812,2011-03-24,2011,82,63.080000000000005,0.125,1,52.4256
813,2011-03-25,2011,79,50.56874999999999,0.0,0,41.466374999999985
814,2011-03-26,2011,83,55.888749999999995,0.20833333333333334,1,46.99544166666666
815,2011-03-27,2011,80,53.00666666666665,0.4583333333333333,1,46.03213333333332
816,2011-03-28,2011,100,47.514166666666675,0.4166666666666667,1,41.29495000000001
817,2011-03-29,2011,106,47.685833333333335,0.0,0,39.102383333333336
818,2011-03-30,2011,120,53.02291666666665,0.25,1,44.87879166666665
819,2011-03-31,2011,114,50.41625,0.20833333333333334,1,42.50799166666666
820,2011-04-01,2011,108,47.35208333333333,0.16666666666666666,1,39.76204166666666
821,2011-04-02,2011,77,54.804999999999986,0.0,0,44.94009999999999
822,2011-04-03,2011,82,59.25416666666666,0.0,0,48.58841666666666
823,2011-04-04,2011,99,69.36083333333333,0.0,0,56.87588333333333
824,2011-04-05,2011,93,55.98500000000002,0.25,1,47.30770000000001
825,2011-04-06,2011,116,51.86666666666665,0.0,0,42.530666666666654
826,2011-04-07,2011,111,58.63416666666666,0.0,0,48.08001666666666
827,2011-04-08,2011,114,67.70458333333333,0.0,0,55.517758333333326
828,2011-04-09,2011,100,73.82666666666667,0.0,0,60.537866666666666
829,2011-04-10,2011,77,73.42958333333333,0.0,0,60.212258333333324
830,2011-04-11,2011,98,71.95208333333333,0.0,0,59.00070833333333
831,2011-04-12,2011,96,65.01208333333332,0.25,1,54.70990833333332
832,2011-04-13,2011,99,60.28791666666667,0.0,0,49.43609166666666
833,2011-04-14,2011,103,60.66375,0.0,0,49.744274999999995
834,2011-04-15,2011,104,64.85208333333334,0.041666666666666664,1,53.41204166666667
835,2011-04-16,2011,104,62.03708333333333,0.4166666666666667,1,53.20374166666666
836,2011-04-17,2011,85,56.38375,0.0,0,46.234674999999996
837,2011-04-18,2011,96,61.35208333333335,0.0,0,50.30870833333334
838,2011-04-19,2011,117,71.03625000000001,0.0,0,58.249725000000005
839,2011-04-20,2011,106,70.91833333333334,0.0,0,58.15303333333333
840,2011-04-21,2011,95,69.26916666666669,0.20833333333333334,1,57.967383333333345
841,2011-04-22,2011,101,65.94874999999999,0.125,1,54.77797499999999
842,2011-04-23,2011,84,62.60500000000001,0.08333333333333333,1,51.80276666666668
843,2011-04-24,2011,63,71.11708333333333,0.0,0,58.31600833333332
844,2011-04-25,2011,124,72.95833333333333,0.041666666666666664,1,60.05916666666666
845,2011-04-26,2011,122,72.11666666666666,0.16666666666666666,1,60.06899999999999
846,2011-04-27,2011,96,74.27791666666668,0.0,0,60.90789166666668
847,2011-04-28,2011,101,68.35833333333333,0.25,1,57.45383333333333
848,2011-04-29,2011,100,61.71125,0.0,0,50.603224999999995
849,2011-04-30,2011,87,64.89291666666666,0.0,0,53.21219166666666
850,2011-05-01,2011,90,70.25833333333331,0.0,0,57.611833333333315
851,2011-05-02,2011,112,71.83458333333333,0.0,0,58.90435833333333
852,2011-05-03,2011,106,71.02208333333333,0.16666666666666666,1,59.17144166666665
853,2011-05-04,2011,98,54.69666666666666,0.2916666666666667,1,46.48459999999999
854,2011-05-05,2011,106,54.68125,0.0,0,44.83862499999999
855,2011-05-06,2011,90,59.802916666666675,0.0,0,49.03839166666667
856,2011-05-07,2011,133,62.873333333333335,0.0,0,51.55613333333333
857,2011-05-08,2011,74,68.675,0.0,0,56.3135
858,2011-05-09,2011,115,74.29083333333334,0.0,0,60.918483333333334
859,2011-05-10,2011,119,76.89333333333335,0.0,0,63.052533333333336
860,2011-05-11,2011,121,78.11625,0.0,0,64.055325
861,2011-05-12,2011,112,77.62916666666668,0.0,0,63.65591666666667
862,2011-05-13,2011,101,75.02708333333332,0.0,0,61.522208333333325
863,2011-05-14,2011,88,69.23416666666668,0.0,0,56.77201666666667
864,2011-05-15,2011,76,61.36166666666667,0.0,0,50.31656666666667
865,2011-05-16,2011,106,57.80041666666667,0.08333333333333333,1,47.86300833333333
866,2011-05-17,2011,99,55.37083333333333,0.0,0,45.404083333333325
867,2011-05-18,2011,109,55.53458333333333,0.0,0,45.53835833333333
868,2011-05-19,2011,85,61.952499999999986,0.0,0,50.80104999999998
869,2011-05-20,2011,105,71.40291666666668,0.0,0,58.55039166666668
870,2011-05-21,2011,104,76.38416666666666,0.0,0,62.63501666666666
871,2011-05-22,2011,102,78.83833333333332,0.0,0,64.64743333333332
872,2011-05-23,2011,105,78.81583333333333,0.0,0,64.62898333333332
873,2011-05-24,2011,117,78.77458333333333,0.0,0,64.59515833333332
874,2011-05-25,2011,111,78.71333333333332,0.0,0,64.54493333333332
875,2011-05-26,2011,97,77.49624999999999,0.125,1,64.24692499999999
876,2011-05-27,2011,110,70.05874999999999,0.375,1,59.548174999999986
877,2011-05-28,2011,94,73.66208333333334,0.0,0,60.402908333333336
878,2011-05-29,2011,87,78.25374999999998,0.0,0,64.16807499999999
879,2011-05-30,2011,80,81.09416666666668,0.0,0,66.49721666666667
880,2011-05-31,2011,136,80.8725,0.0,0,66.31545
881,2011-06-01,2011,99,84.79541666666665,0.0,0,69.53224166666665
882,2011-06-02,2011,91,85.13791666666667,0.0,0,69.81309166666666
883,2011-06-03,2011,96,84.05416666666666,0.0,0,68.92441666666666
884,2011-06-04,2011,86,83.02041666666665,0.0,0,68.07674166666665
885,2011-06-05,2011,79,82.88416666666667,0.0,0,67.96501666666667
886,2011-06-06,2011,116,80.95791666666666,0.0,0,66.38549166666665
887,2011-06-07,2011,98,82.12083333333334,0.0,0,67.33908333333333
888,2011-06-08,2011,89,82.30166666666666,0.0,0,67.48736666666666
889,2011-06-09,2011,110,83.17166666666668,0.041666666666666664,1,68.43410000000002
890,2011-06-10,2011,108,80.65541666666665,0.0,0,66.13744166666665
891,2011-06-11,2011,79,80.5425,0.041666666666666664,1,66.27818333333333
892,2011-06-12,2011,66,77.98624999999997,0.0,0,63.948724999999975
893,2011-06-13,2011,105,80.53,0.0,0,66.0346
894,2011-06-14,2011,121,80.86041666666667,0.0,0,66.30554166666666
895,2011-06-15,2011,107,79.12791666666665,0.0,0,64.88489166666665
896,2011-06-16,2011,95,73.36125,0.3333333333333333,1,62.02289166666666
897,2011-06-17,2011,131,76.94916666666667,0.125,1,63.79831666666667
898,2011-06-18,2011,100,74.18458333333332,0.08333333333333333,1,61.29802499999999
899,2011-06-19,2011,87,77.45125,0.75,1,67.710025
900,2011-06-20,2011,133,83.65250000000002,0.0,0,68.59505000000001
901,2011-06-21,2011,93,83.95708333333332,0.0,0,68.84480833333332
902,2011-06-22,2011,103,78.28625,0.20833333333333334,1,65.36139166666666
903,2011-06-23,2011,126,74.56125,0.7916666666666666,1,65.57355833333332
904,2011-06-24,2011,106,78.6120833333333,0.25,1,65.8619083333333
905,2011-06-25,2011,101,74.91125,0.25,1,62.82722499999999
906,2011-06-26,2011,94,79.60375,0.041666666666666664,1,65.50840833333334
907,2011-06-27,2011,106,75.97249999999998,0.25,1,63.69744999999998
908,2011-06-28,2011,142,80.35666666666667,0.0,0,65.89246666666666
909,2011-06-29,2011,122,78.54791666666667,0.08333333333333333,1,64.87595833333333
910,2011-06-30,2011,99,80.56833333333333,0.0,0,66.06603333333332
911,2011-07-01,2011,98,82.985,0.25,1,69.4477
912,2011-07-02,2011,89,82.63499999999999,0.041666666666666664,1,67.99403333333332
913,2011-07-03,2011,105,83.36416666666666,0.08333333333333333,1,68.82528333333333
914,2011-07-04,2011,93,80.0375,0.20833333333333334,1,66.79741666666666
915,2011-07-05,2011,121,76.54375,0.2916666666666667,1,64.39920833333333
916,2011-07-06,2011,114,78.91166666666666,0.0,0,64.70756666666666
917,2011-07-07,2011,119,80.92958333333333,0.0,0,66.36225833333333
918,2011-07-08,2011,111,81.83375,0.125,1,67.803675
919,2011-07-09,2011,88,80.97666666666666,0.125,1,67.10086666666666
920,2011-07-10,2011,72,80.10916666666667,0.0,0,65.68951666666666
921,2011-07-11,2011,137,83.61374999999997,0.041666666666666664,1,68.79660833333331
922,2011-07-12,2011,113,84.18916666666668,0.08333333333333333,1,69.50178333333334
923,2011-07-13,2011,119,85.33583333333333,0.0,0,69.97538333333333
924,2011-07-14,2011,103,83.11208333333333,0.0,0,68.15190833333332
925,2011-07-15,2011,101,75.58250000000001,0.20833333333333334,1,63.14431666666667
926,2011-07-16,2011,105,72.78708333333331,0.2916666666666667,1,61.31874166666665
927,2011-07-17,2011,98,77.87291666666667,0.08333333333333333,1,64.32245833333333
928,2011-07-18,2011,128,78.76666666666667,0.0,0,64.58866666666667
929,2011-07-19,2011,102,82.41583333333334,0.041666666666666664,1,67.81431666666667
930,2011-07-20,2011,103,83.05708333333332,0.08333333333333333,1,68.57347499999999
931,2011-07-21,2011,118,79.92125,0.08333333333333333,1,66.00209166666667
932,2011-07-22,2011,107,82.14375000000001,0.0,0,67.357875
933,2011-07-23,2011,119,83.06,0.0,0,68.1092
934,2011-07-24,2011,83,82.41333333333334,0.0,0,67.57893333333334
935,2011-07-25,2011,132,81.33333333333333,0.20833333333333334,1,67.86
936,2011-07-26,2011,131,80.28083333333333,0.16666666666666666,1,66.76361666666666
937,2011-07-27,2011,123,83.66708333333332,0.041666666666666664,1,68.84034166666666
938,2011-07-28,2011,95,82.44541666666665,0.0,0,67.60524166666664
939,2011-07-29,2011,108,82.16583333333334,0.0,0,67.37598333333334
940,2011-07-30,2011,98,83.06749999999998,0.125,1,68.81534999999998
941,2011-07-31,2011,118,82.42791666666666,0.0,0,67.59089166666666
942,2011-08-01,2011,150,84.04291666666667,0.0,0,68.91519166666667
943,2011-08-02,2011,122,84.55208333333333,0.08333333333333333,1,69.799375
944,2011-08-03,2011,99,86.76875,0.0,0,71.150375
945,2011-08-04,2011,117,81.56083333333335,0.2916666666666667,1,68.51321666666668
946,2011-08-05,2011,106,82.09875,0.0,0,67.32097499999999
947,2011-08-06,2011,81,81.02916666666665,0.041666666666666664,1,66.67724999999999
948,2011-08-07,2011,102,80.29791666666667,0.25,1,67.24429166666667
949,2011-08-08,2011,127,84.38666666666666,0.041666666666666664,1,69.43039999999999
950,2011-08-09,2011,102,80.16916666666665,0.125,1,66.43871666666665
951,2011-08-10,2011,100,81.58041666666665,0.0,0,66.89594166666664
952,2011-08-11,2011,100,83.80125000000002,0.0,0,68.71702500000002
953,2011-08-12,2011,108,82.97749999999998,0.0,0,68.04154999999997
954,2011-08-13,2011,96,82.43583333333333,0.0,0,67.59738333333333
955,2011-08-14,2011,74,82.49541666666667,0.0,0,67.64624166666667
956,2011-08-15,2011,112,77.67208333333333,0.0,0,63.69110833333333
957,2011-08-16,2011,93,77.53250000000001,0.0,0,63.57665000000001
958,2011-08-17,2011,109,79.72541666666669,0.0,0,65.37484166666668
959,2011-08-18,2011,102,81.92958333333333,0.0,0,67.18225833333332
960,2011-08-19,2011,109,82.35125000000001,0.0,0,67.528025
961,2011-08-20,2011,101,83.45583333333333,0.041666666666666664,1,68.66711666666666
962,2011-08-21,2011,88,81.32666666666667,0.041666666666666664,1,66.9212
963,2011-08-22,2011,121,82.74374999999999,0.08333333333333333,1,68.31654166666665
964,2011-08-23,2011,107,80.91874999999999,0.0,0,66.35337499999999
965,2011-08-24,2011,124,79.39541666666669,0.0,0,65.10424166666668
966,2011-08-25,2011,111,81.88416666666666,0.0,0,67.14501666666665
967,2011-08-26,2011,109,84.41458333333333,0.0,0,69.21995833333332
968,2011-08-27,2011,105,84.59791666666668,0.08333333333333333,1,69.83695833333334
969,2011-08-28,2011,83,81.00125,0.0,0,66.421025
970,2011-08-29,2011,153,80.15166666666666,0.0,0,65.72436666666665
971,2011-08-30,2011,94,79.82166666666667,0.0,0,65.45376666666667
972,2011-08-31,2011,107,81.05333333333333,0.0,0,66.46373333333332
973,2011-09-01,2011,106,82.14416666666666,0.0,0,67.35821666666666
974,2011-09-02,2011,104,82.17125000000001,0.0,0,67.380425
975,2011-09-03,2011,110,83.06666666666666,0.0,0,68.11466666666666
976,2011-09-04,2011,114,78.66125,0.2916666666666667,1,66.13555833333334
977,2011-09-05,2011,70,72.90083333333334,0.7916666666666666,1,64.21201666666667
978,2011-09-06,2011,99,66.84625000000001,0.7083333333333334,1,58.78059166666667
979,2011-09-07,2011,91,61.995833333333316,0.125,1,51.53658333333332
980,2011-09-08,2011,110,64.90125000000002,0.0,0,53.21902500000001
981,2011-09-09,2011,89,66.75375000000001,0.0,0,54.73807500000001
982,2011-09-10,2011,102,68.47333333333333,0.0,0,56.14813333333333
983,2011-09-11,2011,80,70.31416666666667,0.0,0,57.65761666666666
984,2011-09-12,2011,97,72.96875000000001,0.0,0,59.83437500000001
985,2011-09-13,2011,89,73.77500000000002,0.0,0,60.495500000000014
986,2011-09-14,2011,92,75.28791666666667,0.0,0,61.73609166666667
987,2011-09-15,2011,101,73.95500000000001,0.0,0,60.643100000000004
988,2011-09-16,2011,96,64.29708333333335,0.0,0,52.72360833333334
989,2011-09-17,2011,93,64.46708333333335,0.0,0,52.86300833333334
990,2011-09-18,2011,85,66.31833333333333,0.0,0,54.38103333333333
991,2011-09-19,2011,106,68.03291666666668,0.0,0,55.78699166666667
992,2011-09-20,2011,87,68.8575,0.20833333333333334,1,57.62981666666666
993,2011-09-21,2011,85,74.27333333333333,0.3333333333333333,1,62.770799999999994
994,2011-09-22,2011,112,73.93416666666666,0.2916666666666667,1,62.25934999999998
995,2011-09-23,2011,115,71.67,0.5833333333333334,1,62.03606666666666
996,2011-09-24,2011,100,68.52458333333333,0.0,0,56.19015833333332
997,2011-09-25,2011,85,69.55416666666666,0.0,0,57.03441666666666
998,2011-09-26,2011,116,76.33875,0.0,0,62.597775
999,2011-09-27,2011,115,74.00583333333334,0.041666666666666664,1,60.91811666666667
1000,2011-09-28,2011,87,71.25791666666666,0.0,0,58.43149166666666
1001,2011-09-29,2011,93,70.86083333333333,0.0,0,58.10588333333333
1002,2011-09-30,2011,99,68.69791666666667,0.0,0,56.33229166666667
1003,2011-10-01,2011,74,58.54874999999999,0.0,0,48.00997499999999
1004,2011-10-02,2011,78,55.14958333333332,0.0,0,45.22265833333332
1005,2011-10-03,2011,102,58.05708333333333,0.0,0,47.606808333333326
1006,2011-10-04,2011,93,61.63708333333333,0.0,0,50.54240833333333
1007,2011-10-05,2011,89,65.61541666666666,0.0,0,53.80464166666666
1008,2011-10-06,2011,103,66.18583333333333,0.0,0,54.27238333333333
1009,2011-10-07,2011,108,66.7375,0.0,0,54.72474999999999
1010,2011-10-08,2011,96,66.63083333333334,0.0,0,54.637283333333336
1011,2011-10-09,2011,102,66.52374999999999,0.0,0,54.549474999999994
1012,2011-10-10,2011,117,66.21291666666666,0.3333333333333333,1,56.16125833333332
1013,2011-10-11,2011,98,62.130833333333335,0.5,1,53.74728333333333
1014,2011-10-12,2011,118,63.05583333333335,0.041666666666666664,1,51.93911666666668
1015,2011-10-13,2011,104,64.79583333333333,0.20833333333333334,1,54.299249999999994
1016,2011-10-14,2011,74,63.32708333333334,0.25,1,53.328208333333336
1017,2011-10-15,2011,100,64.7325,0.0,0,53.08065
1018,2011-10-16,2011,83,63.09250000000002,0.0,0,51.73585000000001
1019,2011-10-17,2011,110,66.20125000000003,0.0,0,54.28502500000002
1020,2011-10-18,2011,108,65.45833333333333,0.16666666666666666,1,54.60916666666666
1021,2011-10-19,2011,108,57.04708333333334,0.3333333333333333,1,48.645275000000005
1022,2011-10-20,2011,94,49.09791666666664,0.0,0,40.260291666666646
1023,2011-10-21,2011,91,49.06999999999999,0.0,0,40.237399999999994
1024,2011-10-22,2011,93,51.30041666666667,0.0,0,42.066341666666666
1025,2011-10-23,2011,94,53.18416666666667,0.0,0,43.611016666666664
1026,2011-10-24,2011,119,60.89958333333332,0.08333333333333333,1,50.404324999999986
1027,2011-10-25,2011,99,59.66374999999999,0.041666666666666664,1,49.15760833333333
1028,2011-10-26,2011,99,59.831666666666656,0.0,0,49.061966666666656
1029,2011-10-27,2011,107,62.43416666666667,0.0,0,51.196016666666665
1030,2011-10-28,2011,96,61.13958333333333,0.125,1,50.83445833333333
1031,2011-10-29,2011,86,50.23500000000001,0.5416666666666666,1,44.22603333333333
1032,2011-10-30,2011,83,46.048750000000005,0.125,1,38.45997500000001
1033,2011-10-31,2011,125,48.868750000000006,0.041666666666666664,1,40.305708333333335
1034,2011-11-01,2011,103,50.001666666666665,0.0,0,41.00136666666666
1035,2011-11-02,2011,95,51.58166666666665,0.08333333333333333,1,42.76363333333332
1036,2011-11-03,2011,89,54.54374999999999,0.16666666666666666,1,45.65920833333332
1037,2011-11-04,2011,94,50.818749999999994,0.08333333333333333,1,42.13804166666666
1038,2011-11-05,2011,91,49.85125,0.0,0,40.878025
1039,2011-11-06,2011,84,52.34583333333333,0.0,0,42.923583333333326
1040,2011-11-07,2011,98,56.62791666666667,0.0,0,46.434891666666665
1041,2011-11-08,2011,93,57.51208333333333,0.0,0,47.15990833333333
1042,2011-11-09,2011,108,58.521666666666654,0.0,0,47.98776666666665
1043,2011-11-10,2011,111,52.86750000000001,0.2916666666666667,1,44.98468333333334
1044,2011-11-11,2011,94,44.28208333333333,0.0,0,36.31130833333333
1045,2011-11-12,2011,98,44.18625,0.0,0,36.232725
1046,2011-11-13,2011,103,53.21791666666667,0.0,0,43.638691666666666
1047,2011-11-14,2011,92,63.048750000000005,0.0,0,51.699975
1048,2011-11-15,2011,108,67.12166666666668,0.125,1,55.73976666666668
1049,2011-11-16,2011,117,67.87541666666667,0.5,1,58.45784166666666
1050,2011-11-17,2011,116,53.677083333333336,0.16666666666666666,1,44.948541666666664
1051,2011-11-18,2011,95,41.955000000000005,0.0,0,34.4031
1052,2011-11-19,2011,84,48.15875,0.0,0,39.490174999999994
