,index,crime_type,date,Beat,Neigborhood,NPU,lat,lon,type_crime,year,temperature,percentage_rain,rain_indicator
84014,84014,LARCENY-NON VEHICLE,2020-01-25,505.0,Midtown,E,33.77258,-84.38449,LARCENY,2020,41.255416666666655,0.04166666666666666,1
84015,84015,LARCENY-NON VEHICLE,2020-01-25,510.0,Downtown,M,33.758790000000005,-84.3864,LARCENY,2020,41.255416666666655,0.04166666666666666,1
84016,84016,LARCENY-NON VEHICLE,2020-01-25,413.0,,P,33.68437,-84.51105,LARCENY,2020,41.255416666666655,0.04166666666666666,1
84017,84017,LARCENY-NON VEHICLE,2020-01-25,411.0,Greenbriar,R,33.68887,-84.48877,LARCENY,2020,41.255416666666655,0.04166666666666666,1
84018,84018,LARCENY-NON VEHICLE,2020-01-25,109.0,Center Hill,J,33.77617,-84.47272,LARCENY,2020,41.255416666666655,0.04166666666666666,1
84019,84019,LARCENY-FROM VEHICLE,2020-01-25,312.0,Glenrose Heights,Z,33.67904,-84.39327,LARCENY,2020,41.255416666666655,0.04166666666666666,1
84020,84020,LARCENY-FROM VEHICLE,2020-01-25,410.0,Campbellton Road,R,33.7043,-84.45487,LARCENY,2020,41.255416666666655,0.04166666666666666,1
84021,84021,LARCENY-FROM VEHICLE,2020-01-25,310.0,Browns Mill Park,Z,33.681490000000004,-84.36933,LARCENY,2020,41.255416666666655,0.04166666666666666,1
84022,84022,LARCENY-NON VEHICLE,2020-01-25,611.0,The Villages at East Lake,O,33.74585,-84.31647,LARCENY,2020,41.255416666666655,0.04166666666666666,1
84023,84023,LARCENY-NON VEHICLE,2020-01-25,307.0,Lakewood Heights,Y,33.7083,-84.38035,LARCENY,2020,41.255416666666655,0.04166666666666666,1
84024,84024,LARCENY-NON VEHICLE,2020-01-25,402.0,Oakland City,S,33.73123,-84.42538,LARCENY,2020,41.255416666666655,0.04166666666666666,1
84025,84025,LARCENY-NON VEHICLE,2020-01-25,301.0,Adair Park,V,33.72738,-84.41107,LARCENY,2020,41.255416666666655,0.04166666666666666,1
84026,84026,LARCENY-NON VEHICLE,2020-01-25,406.0,,I,33.75104,-84.4892,LARCENY,2020,41.255416666666655,0.04166666666666666,1
84027,84027,LARCENY-NON VEHICLE,2020-01-25,604.0,Old Fourth Ward,M,33.76142,-84.36492,LARCENY,2020,41.255416666666655,0.04166666666666666,1
84028,84028,LARCENY-NON VEHICLE,2020-01-25,603.0,Old Fourth Ward,M,33.77151,-84.36811999999998,LARCENY,2020,41.255416666666655,0.04166666666666666,1
84029,84029,AUTO THEFT,2020-01-25,310.0,Browns Mill Park,Z,33.68708,-84.38396999999998,AUTO THEFT,2020,41.255416666666655,0.04166666666666666,1
84030,84030,AUTO THEFT,2020-01-25,307.0,Lakewood Heights,Y,33.71078,-84.37774,AUTO THEFT,2020,41.255416666666655,0.04166666666666666,1
84031,84031,AUTO THEFT,2020-01-25,608.0,Lake Claire,N,33.7656,-84.31992,AUTO THEFT,2020,41.255416666666655,0.04166666666666666,1
84032,84032,AUTO THEFT,2020-01-25,404.0,Westview,T,33.73646,-84.44308000000002,AUTO THEFT,2020,41.255416666666655,0.04166666666666666,1
84033,84033,AUTO THEFT,2020-01-25,407.0,Mays,H,33.74085,-84.50663,AUTO THEFT,2020,41.255416666666655,0.04166666666666666,1
84034,84034,AUTO THEFT,2020-01-25,401.0,West End,T,33.74042,-84.41435,AUTO THEFT,2020,41.255416666666655,0.04166666666666666,1
84035,84035,AUTO THEFT,2020-01-25,304.0,Peoplestown,V,33.72579,-84.38625,AUTO THEFT,2020,41.255416666666655,0.04166666666666666,1
84036,84036,AUTO THEFT,2020-01-25,412.0,Kings Forest,P,33.70053,-84.51141,AUTO THEFT,2020,41.255416666666655,0.04166666666666666,1
84037,84037,AUTO THEFT,2020-01-25,407.0,Baker Hills,H,33.75938,-84.51848000000003,AUTO THEFT,2020,41.255416666666655,0.04166666666666666,1
84038,84038,BURGLARY-RESIDENCE,2020-01-25,114.0,Carroll Heights,H,33.7786,-84.50039,BURGLARY,2020,41.255416666666655,0.04166666666666666,1
84039,84039,BURGLARY-RESIDENCE,2020-01-25,108.0,Dixie Hills,J,33.76271,-84.45281,BURGLARY,2020,41.255416666666655,0.04166666666666666,1
84040,84040,BURGLARY-NONRES,2020-01-25,201.0,,C,33.82117,-84.44793,BURGLARY,2020,41.255416666666655,0.04166666666666666,1
84041,84041,BURGLARY-RESIDENCE,2020-01-25,209.0,North Buckhead,B,33.85502,-84.36556,BURGLARY,2020,41.255416666666655,0.04166666666666666,1
84042,84042,BURGLARY-NONRES,2020-01-24,309.0,Perkerson,X,33.6824,-84.40765999999998,BURGLARY,2020,44.23958333333334,0.7083333333333334,1
84043,84043,BURGLARY-RESIDENCE,2020-01-24,506.0,English Avenue,L,33.76383,-84.40979,BURGLARY,2020,44.23958333333334,0.7083333333333334,1
84044,84044,BURGLARY-RESIDENCE,2020-01-24,401.0,West End,T,33.73052,-84.41719,BURGLARY,2020,44.23958333333334,0.7083333333333334,1
84045,84045,BURGLARY-RESIDENCE,2020-01-24,413.0,Fairway Acres,P,33.686659999999996,-84.5396,BURGLARY,2020,44.23958333333334,0.7083333333333334,1
84046,84046,BURGLARY-RESIDENCE,2020-01-24,105.0,Washington Park,K,33.75557,-84.42159000000002,BURGLARY,2020,44.23958333333334,0.7083333333333334,1
84047,84047,BURGLARY-RESIDENCE,2020-01-24,205.0,Peachtree Battle Alliance,C,33.81993,-84.39094,BURGLARY,2020,44.23958333333334,0.7083333333333334,1
84048,84048,BURGLARY-RESIDENCE,2020-01-24,212.0,Lindridge/Martin Manor,F,33.82369,-84.35056,BURGLARY,2020,44.23958333333334,0.7083333333333334,1
84049,84049,BURGLARY-RESIDENCE,2020-01-24,404.0,Cascade Avenue/Road,S,33.73001,-84.44452,BURGLARY,2020,44.23958333333334,0.7083333333333334,1
84050,84050,BURGLARY-RESIDENCE,2020-01-24,107.0,Grove Park,J,33.764379999999996,-84.45394,BURGLARY,2020,44.23958333333334,0.7083333333333334,1
84051,84051,BURGLARY-RESIDENCE,2020-01-24,612.0,East Atlanta,W,33.73055,-84.3332,BURGLARY,2020,44.23958333333334,0.7083333333333334,1
84052,84052,AGG ASSAULT,2020-01-24,512.0,Downtown,M,33.74816,-84.39459000000002,AGG ASSAULT,2020,44.23958333333334,0.7083333333333334,1
84053,84053,AUTO THEFT,2020-01-24,401.0,West End,T,33.732440000000004,-84.41731999999998,AUTO THEFT,2020,44.23958333333334,0.7083333333333334,1
84054,84054,AUTO THEFT,2020-01-24,307.0,Lakewood Heights,Y,33.7083,-84.38035,AUTO THEFT,2020,44.23958333333334,0.7083333333333334,1
84055,84055,AUTO THEFT,2020-01-24,613.0,Lindridge/Martin Manor,F,33.816309999999994,-84.35188000000002,AUTO THEFT,2020,44.23958333333334,0.7083333333333334,1
84056,84056,AUTO THEFT,2020-01-24,208.0,North Buckhead,B,33.85252,-84.36116,AUTO THEFT,2020,44.23958333333334,0.7083333333333334,1
84057,84057,AUTO THEFT,2020-01-24,211.0,Peachtree Hills,B,33.81831,-84.38853,AUTO THEFT,2020,44.23958333333334,0.7083333333333334,1
84058,84058,AUTO THEFT,2020-01-24,411.0,Greenbriar,R,33.68845,-84.49328,AUTO THEFT,2020,44.23958333333334,0.7083333333333334,1
84059,84059,AUTO THEFT,2020-01-24,409.0,Southwest,R,33.69258,-84.49266,AUTO THEFT,2020,44.23958333333334,0.7083333333333334,1
84060,84060,AUTO THEFT,2020-01-24,313.0,Blair Villa/Poole Creek,Z,33.65667,-84.37406999999997,AUTO THEFT,2020,44.23958333333334,0.7083333333333334,1
84061,84061,ROBBERY-PEDESTRIAN,2020-01-24,601.0,Virginia Highland,F,33.7813,-84.36584,ROBBERY,2020,44.23958333333334,0.7083333333333334,1
84062,84062,ROBBERY-PEDESTRIAN,2020-01-24,607.0,Ormewood Park,W,33.740190000000005,-84.35011999999998,ROBBERY,2020,44.23958333333334,0.7083333333333334,1
84063,84063,ROBBERY-PEDESTRIAN,2020-01-24,501.0,Home Park,E,33.7861,-84.39993,ROBBERY,2020,44.23958333333334,0.7083333333333334,1
84064,84064,AGG ASSAULT,2020-01-24,101.0,The Villages at Castleberry Hill,T,33.74446,-84.40784000000002,AGG ASSAULT,2020,44.23958333333334,0.7083333333333334,1
84065,84065,AGG ASSAULT,2020-01-24,104.0,Ashview Heights,T,33.74927,-84.42503,AGG ASSAULT,2020,44.23958333333334,0.7083333333333334,1
84066,84066,AGG ASSAULT,2020-01-24,302.0,Pittsburgh,V,33.73035,-84.40699000000002,AGG ASSAULT,2020,44.23958333333334,0.7083333333333334,1
84067,84067,LARCENY-NON VEHICLE,2020-01-24,611.0,East Lake,O,33.7528,-84.30064,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84068,84068,LARCENY-NON VEHICLE,2020-01-24,507.0,Castleberry Hill,M,33.746320000000004,-84.40611,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84069,84069,LARCENY-NON VEHICLE,2020-01-24,302.0,Pittsburgh,V,33.72676,-84.40025,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84070,84070,LARCENY-NON VEHICLE,2020-01-24,206.0,Peachtree Heights East,B,33.82653,-84.38343,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84071,84071,LARCENY-NON VEHICLE,2020-01-24,,South Tuxedo Park,B,33.84225,-84.38226,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84072,84072,LARCENY-FROM VEHICLE,2020-01-24,212.0,Lindridge/Martin Manor,F,33.82115,-84.35224000000002,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84073,84073,LARCENY-FROM VEHICLE,2020-01-24,205.0,Peachtree Battle Alliance,C,33.81863,-84.40164,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84074,84074,LARCENY-FROM VEHICLE,2020-01-24,210.0,Pine Hills,B,33.842929999999996,-84.35825,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84075,84075,LARCENY-FROM VEHICLE,2020-01-24,110.0,West Highlands,G,33.79009,-84.44969,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84076,84076,LARCENY-NON VEHICLE,2020-01-24,505.0,Midtown,E,33.77646,-84.38391,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84077,84077,LARCENY-NON VEHICLE,2020-01-24,208.0,North Buckhead,B,33.85302,-84.36278,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84078,84078,LARCENY-NON VEHICLE,2020-01-24,508.0,Downtown,M,33.7626,-84.39287,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84079,84079,LARCENY-NON VEHICLE,2020-01-24,401.0,West End,T,33.74053,-84.41671,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84080,84080,LARCENY-NON VEHICLE,2020-01-24,205.0,Wildwood (NPU-C),C,33.80701,-84.41444,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84081,84081,LARCENY-NON VEHICLE,2020-01-24,108.0,Dixie Hills,J,33.759190000000004,-84.46021,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84082,84082,LARCENY-NON VEHICLE,2020-01-24,211.0,Lindbergh/Morosgo,B,33.824,-84.36521,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84083,84083,LARCENY-NON VEHICLE,2020-01-24,212.0,Lindridge/Martin Manor,F,33.818659999999994,-84.34906,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84084,84084,LARCENY-NON VEHICLE,2020-01-24,107.0,Grove Park,J,33.7774,-84.45214,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84085,84085,LARCENY-NON VEHICLE,2020-01-24,410.0,Campbellton Road,R,33.70514,-84.45947,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84086,84086,LARCENY-NON VEHICLE,2020-01-24,501.0,Atlantic Station,E,33.79303,-84.39921,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84087,84087,LARCENY-NON VEHICLE,2020-01-24,211.0,Lindbergh/Morosgo,B,33.824,-84.36521,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84088,84088,LARCENY-NON VEHICLE,2020-01-24,210.0,Lenox,B,33.846759999999996,-84.36211999999998,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84089,84089,LARCENY-NON VEHICLE,2020-01-24,211.0,,E,33.815090000000005,-84.39149,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84090,84090,LARCENY-NON VEHICLE,2020-01-24,602.0,Poncey-Highland,N,33.773740000000004,-84.35278000000002,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84091,84091,LARCENY-NON VEHICLE,2020-01-24,307.0,Lakewood Heights,Y,33.69921,-84.39286,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84092,84092,LARCENY-NON VEHICLE,2020-01-24,602.0,Poncey-Highland,N,33.7734,-84.35467,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84093,84093,LARCENY-NON VEHICLE,2020-01-24,210.0,Lenox,B,33.846759999999996,-84.36211999999998,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84094,84094,LARCENY-NON VEHICLE,2020-01-24,405.0,Harland Terrace,I,33.75177,-84.4857,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84095,84095,LARCENY-FROM VEHICLE,2020-01-24,614.0,,E,33.78223,-84.36922,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84096,84096,LARCENY-FROM VEHICLE,2020-01-24,606.0,Reynoldstown,N,33.75736,-84.3496,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84097,84097,LARCENY-FROM VEHICLE,2020-01-24,212.0,Piedmont Heights,F,33.80625,-84.37518,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84098,84098,LARCENY-FROM VEHICLE,2020-01-24,412.0,,Q,33.71326,-84.53828,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84099,84099,LARCENY-FROM VEHICLE,2020-01-24,107.0,Grove Park,J,33.76961,-84.45130999999998,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84100,84100,LARCENY-FROM VEHICLE,2020-01-24,206.0,Garden Hills,B,33.83665,-84.36838,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84101,84101,LARCENY-FROM VEHICLE,2020-01-24,211.0,Lindbergh/Morosgo,B,33.82095,-84.36227,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84102,84102,LARCENY-FROM VEHICLE,2020-01-24,402.0,Oakland City,S,33.72459,-84.42107,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84103,84103,LARCENY-FROM VEHICLE,2020-01-24,504.0,Marietta Street Artery,E,33.774770000000004,-84.4067,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84104,84104,LARCENY-FROM VEHICLE,2020-01-24,603.0,Old Fourth Ward,M,33.76477,-84.37513,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84105,84105,LARCENY-FROM VEHICLE,2020-01-24,308.0,Thomasville Heights,Z,33.69964,-84.35914,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84106,84106,LARCENY-FROM VEHICLE,2020-01-24,502.0,Midtown,E,33.78174,-84.36869,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84107,84107,LARCENY-FROM VEHICLE,2020-01-24,401.0,West End,T,33.73788,-84.41643,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84108,84108,LARCENY-FROM VEHICLE,2020-01-24,211.0,Lindbergh/Morosgo,B,33.82095,-84.36227,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84109,84109,LARCENY-FROM VEHICLE,2020-01-24,204.0,Berkeley Park,D,33.80089,-84.41528000000002,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84110,84110,LARCENY-FROM VEHICLE,2020-01-24,204.0,Underwood Hills,D,33.802240000000005,-84.42161,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84111,84111,LARCENY-FROM VEHICLE,2020-01-24,205.0,,C,33.81405,-84.40587,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84112,84112,LARCENY-FROM VEHICLE,2020-01-24,313.0,South River Gardens,Z,33.67165,-84.36703,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84113,84113,LARCENY-FROM VEHICLE,2020-01-24,501.0,Home Park,E,33.78412,-84.41124,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84114,84114,LARCENY-FROM VEHICLE,2020-01-24,510.0,Downtown,M,33.75821,-84.38721,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84115,84115,LARCENY-FROM VEHICLE,2020-01-24,604.0,Old Fourth Ward,M,33.759609999999995,-84.37127,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84116,84116,LARCENY-FROM VEHICLE,2020-01-24,209.0,North Buckhead,B,33.8596,-84.37979,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84117,84117,LARCENY-FROM VEHICLE,2020-01-24,210.0,Lenox,B,33.84624,-84.35862,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84118,84118,LARCENY-FROM VEHICLE,2020-01-24,212.0,Lindridge/Martin Manor,F,33.81906,-84.3513,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84119,84119,LARCENY-FROM VEHICLE,2020-01-24,212.0,Piedmont Heights,F,33.80798,-84.36635,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84120,84120,LARCENY-FROM VEHICLE,2020-01-24,102.0,Vine City,L,33.76086,-84.4096,LARCENY,2020,44.23958333333334,0.7083333333333334,1
84121,84121,LARCENY-NON VEHICLE,2020-01-23,307.0,Lakewood Heights,Y,33.70965,-84.37961999999997,LARCENY,2020,40.9675,0.375,1
84122,84122,LARCENY-NON VEHICLE,2020-01-23,502.0,Midtown,E,33.786970000000004,-84.38959,LARCENY,2020,40.9675,0.375,1
84123,84123,LARCENY-NON VEHICLE,2020-01-23,208.0,North Buckhead,B,33.85302,-84.36278,LARCENY,2020,40.9675,0.375,1
84124,84124,LARCENY-NON VEHICLE,2020-01-23,405.0,Florida Heights,I,33.75121,-84.46544,LARCENY,2020,40.9675,0.375,1
84125,84125,LARCENY-NON VEHICLE,2020-01-23,211.0,Lindbergh/Morosgo,B,33.82295,-84.36559,LARCENY,2020,40.9675,0.375,1
84126,84126,LARCENY-NON VEHICLE,2020-01-23,211.0,Lindbergh/Morosgo,B,33.824,-84.36521,LARCENY,2020,40.9675,0.375,1
84127,84127,LARCENY-NON VEHICLE,2020-01-23,609.0,Edgewood,O,33.75938,-84.34863,LARCENY,2020,40.9675,0.375,1
84128,84128,LARCENY-NON VEHICLE,2020-01-23,211.0,Lindbergh/Morosgo,B,33.824040000000004,-84.36378,LARCENY,2020,40.9675,0.375,1
84129,84129,LARCENY-NON VEHICLE,2020-01-23,607.0,,,33.71474,-84.34940999999998,LARCENY,2020,40.9675,0.375,1
84130,84130,LARCENY-NON VEHICLE,2020-01-23,210.0,Lenox,B,33.846759999999996,-84.36211999999998,LARCENY,2020,40.9675,0.375,1
84131,84131,LARCENY-NON VEHICLE,2020-01-23,401.0,West End,T,33.737390000000005,-84.42171,LARCENY,2020,40.9675,0.375,1
84132,84132,LARCENY-NON VEHICLE,2020-01-23,506.0,English Avenue,L,33.78022,-84.41514000000002,LARCENY,2020,40.9675,0.375,1
84133,84133,LARCENY-FROM VEHICLE,2020-01-23,614.0,Midtown,E,33.779090000000004,-84.36717,LARCENY,2020,40.9675,0.375,1
84134,84134,LARCENY-FROM VEHICLE,2020-01-23,104.0,Ashview Heights,T,33.74929,-84.4213,LARCENY,2020,40.9675,0.375,1
84135,84135,LARCENY-NON VEHICLE,2020-01-23,504.0,Downtown,M,33.76614,-84.3876,LARCENY,2020,40.9675,0.375,1
84136,84136,LARCENY-FROM VEHICLE,2020-01-23,507.0,Downtown,M,33.762679999999996,-84.39715,LARCENY,2020,40.9675,0.375,1
84137,84137,LARCENY-FROM VEHICLE,2020-01-23,409.0,Southwest,R,33.69869,-84.48265,LARCENY,2020,40.9675,0.375,1
84138,84138,LARCENY-FROM VEHICLE,2020-01-23,512.0,Downtown,M,33.750170000000004,-84.39515,LARCENY,2020,40.9675,0.375,1
84139,84139,LARCENY-FROM VEHICLE,2020-01-23,601.0,Virginia Highland,F,33.777229999999996,-84.34737,LARCENY,2020,40.9675,0.375,1
84140,84140,LARCENY-FROM VEHICLE,2020-01-23,512.0,Downtown,M,33.74958,-84.39735999999998,LARCENY,2020,40.9675,0.375,1
84141,84141,LARCENY-FROM VEHICLE,2020-01-23,604.0,Old Fourth Ward,M,33.75936,-84.36574,LARCENY,2020,40.9675,0.375,1
84142,84142,LARCENY-FROM VEHICLE,2020-01-23,308.0,Rebel Valley Forest,Z,33.68817,-84.35961,LARCENY,2020,40.9675,0.375,1
84143,84143,LARCENY-FROM VEHICLE,2020-01-23,505.0,Midtown,E,33.77255,-84.38249,LARCENY,2020,40.9675,0.375,1
84144,84144,LARCENY-FROM VEHICLE,2020-01-23,501.0,Home Park,E,33.78183,-84.41244,LARCENY,2020,40.9675,0.375,1
84145,84145,LARCENY-FROM VEHICLE,2020-01-23,501.0,Home Park,E,33.78589,-84.40047,LARCENY,2020,40.9675,0.375,1
84146,84146,LARCENY-FROM VEHICLE,2020-01-23,512.0,Downtown,M,33.750479999999996,-84.39599,LARCENY,2020,40.9675,0.375,1
84147,84147,LARCENY-FROM VEHICLE,2020-01-23,613.0,Morningside/Lenox Park,F,33.800129999999996,-84.34773,LARCENY,2020,40.9675,0.375,1
84148,84148,LARCENY-FROM VEHICLE,2020-01-23,601.0,Virginia Highland,F,33.77548,-84.36206,LARCENY,2020,40.9675,0.375,1
84149,84149,LARCENY-FROM VEHICLE,2020-01-23,511.0,Downtown,M,33.74888,-84.38638,LARCENY,2020,40.9675,0.375,1
84150,84150,LARCENY-FROM VEHICLE,2020-01-23,611.0,The Villages at East Lake,O,33.745329999999996,-84.31429,LARCENY,2020,40.9675,0.375,1
84151,84151,LARCENY-FROM VEHICLE,2020-01-23,406.0,Magnum Manor,I,33.72728,-84.49049000000002,LARCENY,2020,40.9675,0.375,1
84152,84152,LARCENY-FROM VEHICLE,2020-01-23,206.0,Peachtree Heights West,B,33.831559999999996,-84.3854,LARCENY,2020,40.9675,0.375,1
84153,84153,LARCENY-FROM VEHICLE,2020-01-23,608.0,Candler Park,N,33.76105,-84.34751999999997,LARCENY,2020,40.9675,0.375,1
84154,84154,LARCENY-FROM VEHICLE,2020-01-23,602.0,Inman Park,N,33.754690000000004,-84.36301999999998,LARCENY,2020,40.9675,0.375,1
84155,84155,LARCENY-FROM VEHICLE,2020-01-23,607.0,Boulevard Heights,W,33.722570000000005,-84.365,LARCENY,2020,40.9675,0.375,1
84156,84156,LARCENY-NON VEHICLE,2020-01-23,613.0,Lindridge/Martin Manor,F,33.81272,-84.34898000000003,LARCENY,2020,40.9675,0.375,1
84157,84157,LARCENY-NON VEHICLE,2020-01-23,406.0,West Manor,I,33.73555,-84.49221999999997,LARCENY,2020,40.9675,0.375,1
84158,84158,LARCENY-NON VEHICLE,2020-01-23,511.0,Downtown,M,33.75353,-84.39031999999997,LARCENY,2020,40.9675,0.375,1
84159,84159,LARCENY-NON VEHICLE,2020-01-23,607.0,Custer/McDonough/Guice,W,33.71609,-84.34985,LARCENY,2020,40.9675,0.375,1
84160,84160,ROBBERY-COMMERCIAL,2020-01-23,313.0,South River Gardens,Z,33.67225,-84.37156,ROBBERY,2020,40.9675,0.375,1
84161,84161,AGG ASSAULT,2020-01-23,407.0,Adamsville,H,33.76043,-84.51393,AGG ASSAULT,2020,40.9675,0.375,1
84162,84162,AUTO THEFT,2020-01-23,410.0,Campbellton Road,R,33.70348,-84.45832,AUTO THEFT,2020,40.9675,0.375,1
84163,84163,AUTO THEFT,2020-01-23,402.0,West End,T,33.73747,-84.42786,AUTO THEFT,2020,40.9675,0.375,1
84164,84164,AUTO THEFT,2020-01-23,310.0,Browns Mill Park,Z,33.69017,-84.39116999999997,AUTO THEFT,2020,40.9675,0.375,1
84165,84165,AUTO THEFT,2020-01-23,310.0,Lakewood,Z,33.6967,-84.37198000000002,AUTO THEFT,2020,40.9675,0.375,1
84166,84166,AUTO THEFT,2020-01-23,610.0,Kirkwood,O,33.76439,-84.31528,AUTO THEFT,2020,40.9675,0.375,1
84167,84167,AUTO THEFT,2020-01-23,206.0,Garden Hills,B,33.836529999999996,-84.37167,AUTO THEFT,2020,40.9675,0.375,1
84168,84168,AUTO THEFT,2020-01-23,210.0,Ridgedale Park,B,33.85398,-84.35628,AUTO THEFT,2020,40.9675,0.375,1
84169,84169,AUTO THEFT,2020-01-23,401.0,West End,T,33.73745,-84.41644000000002,AUTO THEFT,2020,40.9675,0.375,1
84170,84170,AUTO THEFT,2020-01-23,411.0,Southwest,R,33.69168,-84.49996,AUTO THEFT,2020,40.9675,0.375,1
84171,84171,AUTO THEFT,2020-01-23,305.0,Chosewood Park,Y,33.716409999999996,-84.3712,AUTO THEFT,2020,40.9675,0.375,1
84172,84172,AUTO THEFT,2020-01-23,505.0,Midtown,E,33.77145,-84.38874,AUTO THEFT,2020,40.9675,0.375,1
84173,84173,BURGLARY-RESIDENCE,2020-01-23,404.0,Westwood Terrace,I,33.736670000000004,-84.45017,BURGLARY,2020,40.9675,0.375,1
84174,84174,BURGLARY-RESIDENCE,2020-01-23,308.0,Rebel Valley Forest,Z,33.689029999999995,-84.35909000000002,BURGLARY,2020,40.9675,0.375,1
84175,84175,BURGLARY-RESIDENCE,2020-01-23,611.0,East Lake,O,33.74843,-84.29531999999998,BURGLARY,2020,40.9675,0.375,1
84176,84176,BURGLARY-RESIDENCE,2020-01-23,412.0,Kings Forest,P,33.69231,-84.51621,BURGLARY,2020,40.9675,0.375,1
84177,84177,BURGLARY-NONRES,2020-01-23,410.0,Campbellton Road,R,33.7005,-84.46574,BURGLARY,2020,40.9675,0.375,1
84178,84178,BURGLARY-RESIDENCE,2020-01-23,207.0,Loring Heights,E,33.79742,-84.40671,BURGLARY,2020,40.9675,0.375,1
84179,84179,BURGLARY-NONRES,2020-01-22,607.0,Woodland Hills,W,33.72055,-84.35045,BURGLARY,2020,32.27041666666667,0.0,0
84180,84180,BURGLARY-RESIDENCE,2020-01-22,304.0,Summerhill,V,33.735859999999995,-84.38611999999998,BURGLARY,2020,32.27041666666667,0.0,0
84181,84181,BURGLARY-RESIDENCE,2020-01-22,303.0,Mechanicsville,V,33.73805,-84.40262,BURGLARY,2020,32.27041666666667,0.0,0
84182,84182,BURGLARY-RESIDENCE,2020-01-22,109.0,Carey Park,G,33.78063,-84.46973,BURGLARY,2020,32.27041666666667,0.0,0
84183,84183,BURGLARY-RESIDENCE,2020-01-22,109.0,Almond Park,G,33.78161,-84.46638,BURGLARY,2020,32.27041666666667,0.0,0
84184,84184,AGG ASSAULT,2020-01-22,208.0,Buckhead Forest,B,33.84621,-84.37276999999997,AGG ASSAULT,2020,32.27041666666667,0.0,0
84185,84185,AUTO THEFT,2020-01-22,412.0,Ben Hill Terrace,P,33.696529999999996,-84.51827,AUTO THEFT,2020,32.27041666666667,0.0,0
84186,84186,AUTO THEFT,2020-01-22,407.0,Adamsville,H,33.75535,-84.50856,AUTO THEFT,2020,32.27041666666667,0.0,0
84187,84187,AUTO THEFT,2020-01-22,313.0,Blair Villa/Poole Creek,Z,33.653690000000005,-84.37433,AUTO THEFT,2020,32.27041666666667,0.0,0
84188,84188,AUTO THEFT,2020-01-22,201.0,,C,33.82028,-84.45188,AUTO THEFT,2020,32.27041666666667,0.0,0
84189,84189,AUTO THEFT,2020-01-22,411.0,Greenbriar,R,33.68841,-84.48742,AUTO THEFT,2020,32.27041666666667,0.0,0
84190,84190,AUTO THEFT,2020-01-22,505.0,Midtown,E,33.77145,-84.38874,AUTO THEFT,2020,32.27041666666667,0.0,0
